idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
21986,Usuário,"Core 2",12.50,%,2020-10-21,18,27
21987,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
21988,Usuário,"Core 3",43.00,°C,2020-10-21,18,27
21989,Usuário,"Core 3",4.70,%,2020-10-21,18,27
21990,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
21991,Usuário,"Core 4",41.00,°C,2020-10-21,18,27
21992,Usuário,"Core 4",6.30,%,2020-10-21,18,27
21993,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
21994,Usuário,"Core 5",41.00,°C,2020-10-21,18,27
21995,Usuário,"Core 5",0.00,%,2020-10-21,18,27
21996,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
21997,Usuário,"Core 6",42.00,°C,2020-10-21,18,27
21998,Usuário,"Core 6",3.10,%,2020-10-21,18,27
21999,Usuário,"Memoria uso %",45.90,%,2020-10-21,18,27
22000,Usuário,"Memoria uso GB",7.30,GB,2020-10-21,18,27
22001,Usuário,"Memoria livre GB",8.60,GB,2020-10-21,18,27
22002,Usuário,"Disco uso %",56.90,%,2020-10-21,18,27
22003,Usuário,"Disco temperatura",33.00,°C,2020-10-21,18,27
22004,Usuário,"Core 1",3905.40,MHz,2020-10-21,18,27
22005,Usuário,"Core 1",42.00,°C,2020-10-21,18,27
22006,Usuário,"Core 1",4.40,%,2020-10-21,18,27
22007,Usuário,"Core 2",3905.40,MHz,2020-10-21,18,27
22008,Usuário,"Core 2",42.00,°C,2020-10-21,18,27
22009,Usuário,"Core 2",10.90,%,2020-10-21,18,27
22010,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
22011,Usuário,"Core 3",42.00,°C,2020-10-21,18,27
22012,Usuário,"Core 3",3.10,%,2020-10-21,18,27
22013,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
22014,Usuário,"Core 4",40.00,°C,2020-10-21,18,27
22015,Usuário,"Core 4",1.60,%,2020-10-21,18,27
22016,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
22017,Usuário,"Core 5",40.00,°C,2020-10-21,18,27
22018,Usuário,"Core 5",3.10,%,2020-10-21,18,27
22019,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
22020,Usuário,"Core 6",41.00,°C,2020-10-21,18,27
22021,Usuário,"Core 6",1.60,%,2020-10-21,18,27
22032,Usuário,"Memoria uso %",63.40,%,2020-10-21,18,27
22033,Usuário,"Memoria uso GB",10.10,GB,2020-10-21,18,27
22034,Usuário,"Memoria livre GB",5.80,GB,2020-10-21,18,27
22035,Usuário,"Disco uso %",57.10,%,2020-10-21,18,27
22036,Usuário,"Disco temperatura",33.00,°C,2020-10-21,18,27
22037,Usuário,"Core 1",3905.40,MHz,2020-10-21,18,27
22038,Usuário,"Core 1",49.00,°C,2020-10-21,18,27
22039,Usuário,"Core 1",25.50,%,2020-10-21,18,27
22040,Usuário,"Core 2",3905.40,MHz,2020-10-21,18,27
22041,Usuário,"Core 2",59.00,°C,2020-10-21,18,27
22042,Usuário,"Core 2",9.40,%,2020-10-21,18,27
22043,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
22044,Usuário,"Core 3",49.00,°C,2020-10-21,18,27
22045,Usuário,"Core 3",57.80,%,2020-10-21,18,27
22046,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
22047,Usuário,"Core 4",47.00,°C,2020-10-21,18,27
22048,Usuário,"Core 4",21.90,%,2020-10-21,18,27
22049,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
22050,Usuário,"Core 5",47.00,°C,2020-10-21,18,27
22051,Usuário,"Core 5",18.80,%,2020-10-21,18,27
22052,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
22053,Usuário,"Core 6",50.00,°C,2020-10-21,18,27
22054,Usuário,"Core 6",18.80,%,2020-10-21,18,27
22078,Usuário,"Memoria uso %",49.30,%,2020-10-21,18,27
22079,Usuário,"Memoria uso GB",7.90,GB,2020-10-21,18,27
22080,Usuário,"Memoria livre GB",8.10,GB,2020-10-21,18,27
22081,Usuário,"Disco uso %",57.10,%,2020-10-21,18,27
22082,Usuário,"Disco temperatura",33.00,°C,2020-10-21,18,27
22083,Usuário,"Core 1",3905.40,MHz,2020-10-21,18,27
22084,Usuário,"Core 1",39.00,°C,2020-10-21,18,27
22085,Usuário,"Core 1",3.40,%,2020-10-21,18,27
22086,Usuário,"Core 2",4005.50,MHz,2020-10-21,18,27
22087,Usuário,"Core 2",40.00,°C,2020-10-21,18,27
22088,Usuário,"Core 2",6.30,%,2020-10-21,18,27
22089,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
22090,Usuário,"Core 3",38.00,°C,2020-10-21,18,27
22091,Usuário,"Core 3",6.30,%,2020-10-21,18,27
22092,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
22093,Usuário,"Core 4",36.00,°C,2020-10-21,18,27
22094,Usuário,"Core 4",1.60,%,2020-10-21,18,27
22095,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
22096,Usuário,"Core 5",37.00,°C,2020-10-21,18,27
22097,Usuário,"Core 5",1.60,%,2020-10-21,18,27
22098,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
22099,Usuário,"Core 6",39.00,°C,2020-10-21,18,27
22100,Usuário,"Core 6",1.60,%,2020-10-21,18,27
22174,Usuário,"Memoria uso %",47.90,%,2020-10-21,18,27
22175,Usuário,"Memoria uso GB",7.60,GB,2020-10-21,18,27
22176,Usuário,"Memoria livre GB",8.30,GB,2020-10-21,18,27
22177,Usuário,"Disco uso %",57.10,%,2020-10-21,18,27
22178,Usuário,"Disco temperatura",33.00,°C,2020-10-21,18,27
22179,Usuário,"Core 1",3905.40,MHz,2020-10-21,18,27
22180,Usuário,"Core 1",44.00,°C,2020-10-21,18,27
22181,Usuário,"Core 1",6.80,%,2020-10-21,18,27
22182,Usuário,"Core 2",3905.40,MHz,2020-10-21,18,27
22183,Usuário,"Core 2",44.00,°C,2020-10-21,18,27
22184,Usuário,"Core 2",9.40,%,2020-10-21,18,27
22185,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
22186,Usuário,"Core 3",43.00,°C,2020-10-21,18,27
22187,Usuário,"Core 3",7.80,%,2020-10-21,18,27
22188,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
22189,Usuário,"Core 4",40.00,°C,2020-10-21,18,27
22190,Usuário,"Core 4",6.30,%,2020-10-21,18,27
22191,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
22192,Usuário,"Core 5",41.00,°C,2020-10-21,18,27
22193,Usuário,"Core 5",1.60,%,2020-10-21,18,27
22194,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
22195,Usuário,"Core 6",44.00,°C,2020-10-21,18,27
22196,Usuário,"Core 6",7.80,%,2020-10-21,18,27
22197,Usuário,"Memoria uso %",47.30,%,2020-10-21,18,27
22198,Usuário,"Memoria uso GB",7.50,GB,2020-10-21,18,27
22199,Usuário,"Memoria livre GB",8.40,GB,2020-10-21,18,27
22200,Usuário,"Disco uso %",57.10,%,2020-10-21,18,27
22201,Usuário,"Disco temperatura",33.00,°C,2020-10-21,18,27
22202,Usuário,"Core 1",3905.40,MHz,2020-10-21,18,27
22203,Usuário,"Core 1",42.00,°C,2020-10-21,18,27
22204,Usuário,"Core 1",8.60,%,2020-10-21,18,27
22205,Usuário,"Core 2",3905.40,MHz,2020-10-21,18,27
22206,Usuário,"Core 2",43.00,°C,2020-10-21,18,27
22207,Usuário,"Core 2",12.50,%,2020-10-21,18,27
22208,Usuário,"Core 3",3905.40,MHz,2020-10-21,18,27
22209,Usuário,"Core 3",42.00,°C,2020-10-21,18,27
22210,Usuário,"Core 3",10.90,%,2020-10-21,18,27
22211,Usuário,"Core 4",3905.40,MHz,2020-10-21,18,27
22212,Usuário,"Core 4",40.00,°C,2020-10-21,18,27
22213,Usuário,"Core 4",4.70,%,2020-10-21,18,27
22214,Usuário,"Core 5",3905.40,MHz,2020-10-21,18,27
22215,Usuário,"Core 5",42.00,°C,2020-10-21,18,27
22216,Usuário,"Core 5",1.60,%,2020-10-21,18,27
22217,Usuário,"Core 6",3905.40,MHz,2020-10-21,18,27
22218,Usuário,"Core 6",42.00,°C,2020-10-21,18,27
22219,Usuário,"Core 6",12.50,%,2020-10-21,18,27
22266,Usuário,"Memoria uso %",29.40,%,2020-10-22,17,27
22267,Usuário,"Memoria uso GB",4.70,GB,2020-10-22,17,27
22268,Usuário,"Memoria livre GB",11.20,GB,2020-10-22,17,27
22269,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
22270,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22271,Usuário,"Core 1",4005.50,MHz,2020-10-22,17,27
22272,Usuário,"Core 1",43.00,°C,2020-10-22,17,27
22273,Usuário,"Core 1",3.90,%,2020-10-22,17,27
22274,Usuário,"Core 2",4005.50,MHz,2020-10-22,17,27
22275,Usuário,"Core 2",44.00,°C,2020-10-22,17,27
22276,Usuário,"Core 2",6.30,%,2020-10-22,17,27
22277,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22278,Usuário,"Core 3",43.00,°C,2020-10-22,17,27
22279,Usuário,"Core 3",1.60,%,2020-10-22,17,27
22280,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22281,Usuário,"Core 4",40.00,°C,2020-10-22,17,27
22282,Usuário,"Core 4",1.60,%,2020-10-22,17,27
22283,Usuário,"Core 5",4005.50,MHz,2020-10-22,17,27
22284,Usuário,"Core 5",40.00,°C,2020-10-22,17,27
22285,Usuário,"Core 5",0.00,%,2020-10-22,17,27
22286,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22287,Usuário,"Core 6",43.00,°C,2020-10-22,17,27
22288,Usuário,"Core 6",4.70,%,2020-10-22,17,27
22289,Usuário,"Memoria uso %",29.50,%,2020-10-22,17,27
22290,Usuário,"Memoria uso GB",4.70,GB,2020-10-22,17,27
22291,Usuário,"Memoria livre GB",11.20,GB,2020-10-22,17,27
22292,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
22293,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22294,Usuário,"Core 1",4005.50,MHz,2020-10-22,17,27
22295,Usuário,"Core 1",42.00,°C,2020-10-22,17,27
22296,Usuário,"Core 1",2.90,%,2020-10-22,17,27
22297,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22298,Usuário,"Core 2",43.00,°C,2020-10-22,17,27
22299,Usuário,"Core 2",1.60,%,2020-10-22,17,27
22300,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22301,Usuário,"Core 3",43.00,°C,2020-10-22,17,27
22302,Usuário,"Core 3",3.10,%,2020-10-22,17,27
22303,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22304,Usuário,"Core 4",40.00,°C,2020-10-22,17,27
22305,Usuário,"Core 4",0.00,%,2020-10-22,17,27
22306,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22307,Usuário,"Core 5",40.00,°C,2020-10-22,17,27
22308,Usuário,"Core 5",1.60,%,2020-10-22,17,27
22309,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22310,Usuário,"Core 6",41.00,°C,2020-10-22,17,27
22311,Usuário,"Core 6",1.60,%,2020-10-22,17,27
22381,Usuário,"Memoria uso %",29.40,%,2020-10-22,17,27
22382,Usuário,"Memoria uso GB",4.70,GB,2020-10-22,17,27
22383,Usuário,"Memoria livre GB",11.20,GB,2020-10-22,17,27
22384,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
22385,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22386,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22387,Usuário,"Core 1",42.00,°C,2020-10-22,17,27
22388,Usuário,"Core 1",3.40,%,2020-10-22,17,27
22389,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22390,Usuário,"Core 2",43.00,°C,2020-10-22,17,27
22391,Usuário,"Core 2",7.80,%,2020-10-22,17,27
22392,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22393,Usuário,"Core 3",42.00,°C,2020-10-22,17,27
22394,Usuário,"Core 3",1.60,%,2020-10-22,17,27
22395,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22396,Usuário,"Core 4",40.00,°C,2020-10-22,17,27
22397,Usuário,"Core 4",1.60,%,2020-10-22,17,27
22398,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22399,Usuário,"Core 5",40.00,°C,2020-10-22,17,27
22400,Usuário,"Core 5",0.00,%,2020-10-22,17,27
22401,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22402,Usuário,"Core 6",45.00,°C,2020-10-22,17,27
22403,Usuário,"Core 6",4.70,%,2020-10-22,17,27
22611,Usuário,"Memoria uso %",29.50,%,2020-10-22,17,27
22612,Usuário,"Memoria uso GB",4.70,GB,2020-10-22,17,27
22613,Usuário,"Memoria livre GB",11.20,GB,2020-10-22,17,27
22614,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
22615,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22616,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22617,Usuário,"Core 1",41.00,°C,2020-10-22,17,27
22618,Usuário,"Core 1",5.70,%,2020-10-22,17,27
22619,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22620,Usuário,"Core 2",43.00,°C,2020-10-22,17,27
22621,Usuário,"Core 2",9.40,%,2020-10-22,17,27
22622,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22623,Usuário,"Core 3",42.00,°C,2020-10-22,17,27
22624,Usuário,"Core 3",9.40,%,2020-10-22,17,27
22625,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22626,Usuário,"Core 4",40.00,°C,2020-10-22,17,27
22627,Usuário,"Core 4",7.80,%,2020-10-22,17,27
22628,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22629,Usuário,"Core 5",40.00,°C,2020-10-22,17,27
22630,Usuário,"Core 5",1.60,%,2020-10-22,17,27
22631,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22632,Usuário,"Core 6",41.00,°C,2020-10-22,17,27
22633,Usuário,"Core 6",1.60,%,2020-10-22,17,27
22772,Usuário,"Memoria uso %",40.30,%,2020-10-22,17,27
22773,Usuário,"Memoria uso GB",6.40,GB,2020-10-22,17,27
22774,Usuário,"Memoria livre GB",9.50,GB,2020-10-22,17,27
22775,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
22776,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22777,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22778,Usuário,"Core 1",55.00,°C,2020-10-22,17,27
22779,Usuário,"Core 1",43.20,%,2020-10-22,17,27
22780,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22781,Usuário,"Core 2",54.00,°C,2020-10-22,17,27
22782,Usuário,"Core 2",34.40,%,2020-10-22,17,27
22783,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22784,Usuário,"Core 3",53.00,°C,2020-10-22,17,27
22785,Usuário,"Core 3",28.10,%,2020-10-22,17,27
22786,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22787,Usuário,"Core 4",47.00,°C,2020-10-22,17,27
22788,Usuário,"Core 4",40.60,%,2020-10-22,17,27
22789,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22790,Usuário,"Core 5",47.00,°C,2020-10-22,17,27
22791,Usuário,"Core 5",43.80,%,2020-10-22,17,27
22792,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22793,Usuário,"Core 6",54.00,°C,2020-10-22,17,27
22794,Usuário,"Core 6",45.30,%,2020-10-22,17,27
22841,Usuário,"Memoria uso %",35.60,%,2020-10-22,17,27
22842,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
22843,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
22844,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
22845,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22846,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22847,Usuário,"Core 1",41.00,°C,2020-10-22,17,27
22848,Usuário,"Core 1",2.90,%,2020-10-22,17,27
22849,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22850,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
22851,Usuário,"Core 2",3.10,%,2020-10-22,17,27
22852,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22853,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
22854,Usuário,"Core 3",3.10,%,2020-10-22,17,27
22855,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22856,Usuário,"Core 4",38.00,°C,2020-10-22,17,27
22857,Usuário,"Core 4",0.00,%,2020-10-22,17,27
22858,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22859,Usuário,"Core 5",38.00,°C,2020-10-22,17,27
22860,Usuário,"Core 5",1.60,%,2020-10-22,17,27
22861,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22862,Usuário,"Core 6",40.00,°C,2020-10-22,17,27
22863,Usuário,"Core 6",4.70,%,2020-10-22,17,27
22864,Usuário,"Memoria uso %",35.60,%,2020-10-22,17,27
22865,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
22866,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
22867,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
22868,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22869,Usuário,"Core 1",4005.50,MHz,2020-10-22,17,27
22870,Usuário,"Core 1",41.00,°C,2020-10-22,17,27
22871,Usuário,"Core 1",7.30,%,2020-10-22,17,27
22872,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22873,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
22874,Usuário,"Core 2",10.90,%,2020-10-22,17,27
22875,Usuário,"Core 3",4005.50,MHz,2020-10-22,17,27
22876,Usuário,"Core 3",41.00,°C,2020-10-22,17,27
22877,Usuário,"Core 3",12.50,%,2020-10-22,17,27
22878,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22879,Usuário,"Core 4",39.00,°C,2020-10-22,17,27
22880,Usuário,"Core 4",9.40,%,2020-10-22,17,27
22881,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22882,Usuário,"Core 5",38.00,°C,2020-10-22,17,27
22883,Usuário,"Core 5",1.60,%,2020-10-22,17,27
22884,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22885,Usuário,"Core 6",40.00,°C,2020-10-22,17,27
22886,Usuário,"Core 6",3.10,%,2020-10-22,17,27
22887,Usuário,"Memoria uso %",35.50,%,2020-10-22,17,27
22888,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
22889,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
22890,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
22891,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22892,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22893,Usuário,"Core 1",40.00,°C,2020-10-22,17,27
22894,Usuário,"Core 1",2.60,%,2020-10-22,17,27
22895,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22896,Usuário,"Core 2",42.00,°C,2020-10-22,17,27
22897,Usuário,"Core 2",1.60,%,2020-10-22,17,27
22898,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22899,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
22900,Usuário,"Core 3",1.60,%,2020-10-22,17,27
22901,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22902,Usuário,"Core 4",38.00,°C,2020-10-22,17,27
22903,Usuário,"Core 4",3.10,%,2020-10-22,17,27
22904,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22905,Usuário,"Core 5",38.00,°C,2020-10-22,17,27
22906,Usuário,"Core 5",1.60,%,2020-10-22,17,27
22907,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22908,Usuário,"Core 6",39.00,°C,2020-10-22,17,27
22909,Usuário,"Core 6",1.50,%,2020-10-22,17,27
22910,Usuário,"Memoria uso %",35.50,%,2020-10-22,17,27
22911,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
22912,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
22913,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
22914,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22915,Usuário,"Core 1",4005.50,MHz,2020-10-22,17,27
22916,Usuário,"Core 1",40.00,°C,2020-10-22,17,27
22917,Usuário,"Core 1",6.30,%,2020-10-22,17,27
22918,Usuário,"Core 2",4005.50,MHz,2020-10-22,17,27
22919,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
22920,Usuário,"Core 2",9.40,%,2020-10-22,17,27
22921,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22922,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
22923,Usuário,"Core 3",10.90,%,2020-10-22,17,27
22924,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
22925,Usuário,"Core 4",37.00,°C,2020-10-22,17,27
22926,Usuário,"Core 4",3.10,%,2020-10-22,17,27
22927,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22928,Usuário,"Core 5",38.00,°C,2020-10-22,17,27
22929,Usuário,"Core 5",6.30,%,2020-10-22,17,27
22930,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
22931,Usuário,"Core 6",39.00,°C,2020-10-22,17,27
22932,Usuário,"Core 6",3.10,%,2020-10-22,17,27
22979,Usuário,"Memoria uso %",35.50,%,2020-10-22,17,27
22980,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
22981,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
22982,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
22983,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
22984,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
22985,Usuário,"Core 1",40.00,°C,2020-10-22,17,27
22986,Usuário,"Core 1",6.00,%,2020-10-22,17,27
22987,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
22988,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
22989,Usuário,"Core 2",6.30,%,2020-10-22,17,27
22990,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
22991,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
22992,Usuário,"Core 3",10.90,%,2020-10-22,17,27
22993,Usuário,"Core 4",4005.50,MHz,2020-10-22,17,27
22994,Usuário,"Core 4",37.00,°C,2020-10-22,17,27
22995,Usuário,"Core 4",3.10,%,2020-10-22,17,27
22996,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
22997,Usuário,"Core 5",37.00,°C,2020-10-22,17,27
22998,Usuário,"Core 5",4.70,%,2020-10-22,17,27
22999,Usuário,"Core 6",4005.50,MHz,2020-10-22,17,27
23000,Usuário,"Core 6",39.00,°C,2020-10-22,17,27
23001,Usuário,"Core 6",3.10,%,2020-10-22,17,27
23025,Usuário,"Memoria uso %",35.60,%,2020-10-22,17,27
23026,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
23027,Usuário,"Memoria livre GB",10.30,GB,2020-10-22,17,27
23028,Usuário,"Disco uso %",57.60,%,2020-10-22,17,27
23029,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
23030,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
23031,Usuário,"Core 1",40.00,°C,2020-10-22,17,27
23032,Usuário,"Core 1",2.30,%,2020-10-22,17,27
23033,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
23034,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
23035,Usuário,"Core 2",4.70,%,2020-10-22,17,27
23036,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
23037,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
23038,Usuário,"Core 3",3.10,%,2020-10-22,17,27
23039,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
23040,Usuário,"Core 4",37.00,°C,2020-10-22,17,27
23041,Usuário,"Core 4",3.10,%,2020-10-22,17,27
23042,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
23043,Usuário,"Core 5",38.00,°C,2020-10-22,17,27
23044,Usuário,"Core 5",0.00,%,2020-10-22,17,27
23045,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
23046,Usuário,"Core 6",39.00,°C,2020-10-22,17,27
23047,Usuário,"Core 6",0.00,%,2020-10-22,17,27
23117,Usuário,"Memoria uso %",35.00,%,2020-10-22,17,27
23118,Usuário,"Memoria uso GB",5.60,GB,2020-10-22,17,27
23119,Usuário,"Memoria livre GB",10.40,GB,2020-10-22,17,27
23120,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
23121,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
23122,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
23123,Usuário,"Core 1",39.00,°C,2020-10-22,17,27
23124,Usuário,"Core 1",6.50,%,2020-10-22,17,27
23125,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
23126,Usuário,"Core 2",41.00,°C,2020-10-22,17,27
23127,Usuário,"Core 2",3.10,%,2020-10-22,17,27
23128,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
23129,Usuário,"Core 3",40.00,°C,2020-10-22,17,27
23130,Usuário,"Core 3",12.50,%,2020-10-22,17,27
23131,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
23132,Usuário,"Core 4",37.00,°C,2020-10-22,17,27
23133,Usuário,"Core 4",10.90,%,2020-10-22,17,27
23134,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
23135,Usuário,"Core 5",37.00,°C,2020-10-22,17,27
23136,Usuário,"Core 5",3.10,%,2020-10-22,17,27
23137,Usuário,"Core 6",3905.40,MHz,2020-10-22,17,27
23138,Usuário,"Core 6",39.00,°C,2020-10-22,17,27
23139,Usuário,"Core 6",0.00,%,2020-10-22,17,27
23232,Usuário,"Memoria uso %",36.10,%,2020-10-22,17,27
23233,Usuário,"Memoria uso GB",5.70,GB,2020-10-22,17,27
23234,Usuário,"Memoria livre GB",10.20,GB,2020-10-22,17,27
23235,Usuário,"Disco uso %",57.50,%,2020-10-22,17,27
23236,Usuário,"Disco temperatura",33.00,°C,2020-10-22,17,27
23237,Usuário,"Core 1",3905.40,MHz,2020-10-22,17,27
23238,Usuário,"Core 1",44.00,°C,2020-10-22,17,27
23239,Usuário,"Core 1",17.40,%,2020-10-22,17,27
23240,Usuário,"Core 2",3905.40,MHz,2020-10-22,17,27
23241,Usuário,"Core 2",44.00,°C,2020-10-22,17,27
23242,Usuário,"Core 2",10.90,%,2020-10-22,17,27
23243,Usuário,"Core 3",3905.40,MHz,2020-10-22,17,27
23244,Usuário,"Core 3",43.00,°C,2020-10-22,17,27
23245,Usuário,"Core 3",15.60,%,2020-10-22,17,27
23246,Usuário,"Core 4",3905.40,MHz,2020-10-22,17,27
23247,Usuário,"Core 4",43.00,°C,2020-10-22,17,27
23248,Usuário,"Core 4",10.90,%,2020-10-22,17,27
23249,Usuário,"Core 5",3905.40,MHz,2020-10-22,17,27
23250,Usuário,"Core 5",41.00,°C,2020-10-22,17,27
23251,Usuário,"Core 5",18.80,%,2020-10-22,17,27
